214.94007726,249.11277530,207.73564072
213.68741568,248.17638722,206.25497920
212.43519608,247.24346647,204.77858254
211.18336466,246.31399078,203.30646178
209.93107723,245.38832537,201.83702625
208.67903895,244.46606942,200.37187291
207.42720921,243.54719383,198.91104254
206.17482703,242.63201438,197.45317625
204.92242223,241.72022312,195.99946510
203.67004043,240.81174908,194.55012190
202.41709062,239.90682000,193.10416576
201.16375539,239.00529706,191.66209177
199.91025066,238.10702964,190.22442955
198.65625521,237.21211584,188.79072547
197.40140678,236.32066817,187.36048290
196.14618803,235.43241580,185.93469581
194.89053505,234.54733866,184.51337370
193.63369585,233.66571969,183.09537617
192.37614838,232.78729381,181.68166226
191.11795230,231.91198489,180.27245836
189.85888436,231.03983991,178.86752806
188.59836592,230.17105473,177.46609331
187.33697248,229.30532961,176.06921633
186.07463014,228.44264585,174.67690798
184.81100296,227.58309317,173.28878872
183.54572418,226.72676981,171.90446124
182.27925061,225.87343283,170.52475576
181.01150067,225.02306440,169.14968496
179.74224777,224.17570429,167.77906099
178.47089959,223.33153526,166.41220666
177.19800553,222.49028166,165.05004913
175.92347461,221.65192653,163.69260391
174.64721309,220.81645318,162.33988727
173.36862200,219.98403835,160.99126603
172.08783932,219.15457023,159.64709374
170.80501951,218.32793309,158.30772827
169.52005682,217.50411112,156.97319040
168.23284194,216.68308882,155.64350211
166.94285170,215.86500174,154.31820035
165.65007513,215.04979224,152.99745942
164.35469359,214.23733347,151.68167048
163.05658261,213.42761077,150.37086242
161.75561323,212.62060972,149.06506601
160.45165171,211.81631621,147.76431400
159.14424117,211.01482698,146.46830403
157.83325668,210.21611872,145.17711280
156.51885595,209.42007044,143.89111157
155.20088546,208.62666859,142.61034416
153.87918570,207.83589985,141.33485746
152.55359095,207.04775111,140.06470165
151.22392887,206.26220945,138.79993051
149.89002026,205.47926214,137.54060167
148.55167868,204.69889657,136.28677698
147.20835493,203.92121304,135.03821048
145.86018635,203.14608902,133.79528616
144.50700963,202.37349742,132.55812097
143.14860909,201.60342524,131.32679812
141.78476015,200.83585937,130.10140694
140.41522891,200.07078664,128.88204343
139.03977172,199.30819369,127.66881071
137.65813477,198.54806691,126.46181964
136.27005360,197.79039239,125.26118938
134.87525268,197.03515583,124.06704807
133.47344487,196.28234241,122.87953351
132.06433101,195.53193671,121.69879393
130.64759937,194.78392261,120.52498873
129.22292516,194.03828310,119.35828941
127.78997004,193.29500020,118.19888041
126.34838160,192.55405475,117.04696012
124.89779284,191.81542622,115.90274193
123.43738011,191.07920692,114.76621284
121.96684068,190.34534401,113.63769566
120.48598290,189.61375195,112.51758918
118.99436837,188.88440322,111.40618183
117.49154151,188.15726763,110.30378378
115.97702918,187.43231200,109.21072847
114.45029638,186.70951022,108.12735517
112.90932604,185.98917313,107.05343131
111.35496124,185.27092410,105.98999895
109.78664702,184.55471372,104.93750887
108.20381043,183.84048712,103.89644453
106.60360914,183.12867373,102.86658049
104.98737986,182.41876339,101.84921210
103.35457141,181.71066178,100.84497318
101.70191362,181.00482375,99.85380747
100.03072436,180.30072402,98.87705874
98.33955243,179.59840375,97.91532787
96.62623761,178.89801494,96.96918672
94.89185409,178.19905928,96.03997581
93.13253545,177.50196653,95.12814123
91.35000958,176.80608785,94.23523481
89.54082975,176.11171111,93.36204760
87.70522677,175.41842910,92.51001524
85.84259426,174.72597420,91.68048693
83.94934775,174.03454555,90.87472235
82.02698687,173.34347084,90.09442950
80.07440312,172.65249814,89.34117606
78.09057678,171.96133532,88.61663557
76.07421138,171.26970321,87.92260348
74.02659522,170.57693472,87.26082459
71.94819499,169.88248996,86.63302439
69.84013971,169.18574689,86.04083618
67.70432938,168.48600506,85.48571496
65.54352239,167.78249593,84.96883921
63.36138635,167.07440034,84.49100709
61.16249739,166.36087355,84.05253659
58.95196537,165.64110741,83.65326661
56.73647300,164.91424775,83.29219150
54.52272507,164.17957441,82.96776347
52.31762736,163.43648618,82.67783771
50.12803026,162.68452464,82.41974716
47.96046286,161.92338972,82.19041814
45.82130038,161.15291862,81.98630873
43.71543298,160.37315745,81.80409909
41.64720114,159.58426838,81.64039043
39.62012487,158.78652587,81.49192446
37.63694784,157.98029099,81.35567055
35.69973142,157.16598545,81.22888229
33.80998021,156.34406787,81.10912715
31.96878471,155.51501332,80.99429346
30.17708569,154.67929955,80.88239169
28.43571490,153.83740946,80.77140020
26.74489456,152.98979110,80.66052323
25.10533556,152.13686521,80.54874439
23.51794494,151.27904796,80.43479761
21.98349054,150.41676619,80.31722371
20.50349941,149.55029793,80.19657166
19.07906685,148.68005503,80.07115586
17.71237531,147.80630320,79.94106855
16.40575138,146.92933204,79.80584426
15.16159019,146.04943417,79.66489405
13.98337515,145.16683204,79.51816872
12.87504397,144.28173834,79.36554503
11.83908175,143.39445191,79.20617890
10.88307843,142.50499856,79.04115602
10.00458895,141.61378822,78.86877141
9.23503159,140.72083341,78.69001259
8.58629436,139.82624588,78.50504031
8.04616069,138.93036503,78.31265705
7.60961615,138.03322219,78.11347383
7.27115464,137.13488387,77.90778446
7.02408333,136.23547785,77.69550063
6.85840462,135.33528066,77.47580591
6.77053394,134.43430232,77.24920704
6.75617174,133.53259201,77.01594699
6.80998530,132.63024990,76.77599927
6.92692354,131.72737058,76.52934943
7.10220249,130.82404336,76.27599374
7.32999456,129.92040744,76.01572188
7.60579848,129.01655150,75.74853229
7.92736678,128.11247396,75.47475192
8.29087314,127.20824479,75.19440689
8.69269312,126.30393000,74.90752943
9.12939399,125.39959179,74.61415722
9.59772523,124.49528878,74.31433281
10.09460948,123.59107613,74.00810309
10.60954587,122.68700571,73.69551879
11.12914146,121.78312627,73.37663404
11.65263690,120.87948356,73.05150599
12.17740452,119.97612042,72.72019447
12.70121669,119.07307695,72.38276164
13.22219274,118.17039058,72.03927170
13.73875132,117.26809618,71.68979063
14.24956828,116.36622614,71.33438595
14.75353988,115.46481047,70.97312652
15.24868560,114.56394047,70.60592014
15.73360335,113.66368710,70.23273523
16.20921914,112.76398528,69.85387652
16.67504480,111.86485647,69.46941803
17.13069130,110.96632010,69.07943415
17.57585421,110.06839356,68.68399952
18.01030145,109.17109230,68.28318892
18.43386268,108.27442986,67.87707710
18.84358654,107.37862796,67.46529007
19.24085907,106.48360121,67.04813000
19.62692528,105.58926583,66.62587351
20.00178875,104.69562836,66.19859574
20.36548089,103.80269368,65.76637127
20.71666680,102.91058066,65.32905188
21.05328497,102.01948021,64.88636872
21.37888616,101.12911114,64.43894721
21.69358018,100.23947199,63.98686015
21.99748900,99.35055977,63.53017937
22.28642759,98.46276850,63.06828686
22.56370922,97.57581706,62.60176074
22.83057637,96.68959922,62.13084518
23.08718448,95.80410623,61.65560851
23.32881295,94.91981367,61.17534592
23.55953321,94.03634043,60.69074617
23.78044697,93.15358248,60.20202258
23.99026530,92.27167873,59.70901059
24.18592785,91.39096624,59.21127184
24.37226844,90.51094796,58.70959981
24.54946058,89.63160608,58.20405427
24.71191796,88.75356623,57.69380979
24.86490526,87.87625972,57.17971431
25.00924204,86.99959390,56.66192293
25.14004314,86.12413874,56.13972786
25.26094808,85.24948448,55.61371497
25.37369910,84.37542479,55.08417305
25.47307921,83.50259260,54.55035778
25.56319032,82.63050040,54.01290955
25.64563487,81.75894666,53.47208693
25.71393402,80.88874879,52.92698015
25.77453335,80.01909861,52.37855011
25.82633907,79.15013044,51.82666164
25.86557128,78.28234174,51.27081063
25.89791666,77.41498444,50.71181957
25.91919560,76.54861264,50.14913177
25.93095374,75.68302047,49.58298711
25.93587839,74.81783237,49.01376761
25.92751884,73.95394170,48.44063545
25.91299977,73.09034937,47.86455770
25.88809689,72.22764471,47.28499905
25.85420285,71.36562543,46.70216242
25.81318287,70.50400988,46.11629927
25.76036168,69.64347832,45.52684472
25.70204304,68.78308689,44.93459381
25.63196695,67.92376296,44.33880060
25.55541168,67.06469848,43.74011492
25.46950880,66.20631704,43.13820912
25.37513383,65.34847188,42.53319998
25.27347321,64.49096053,41.92523080
25.16168294,63.63421766,41.31399707
25.04433876,62.77749495,40.70000611
24.91552391,61.92172770,40.08263342
24.78223323,61.06575877,39.46261925
24.63711032,60.21077434,38.83921381
24.48737048,59.35555796,38.21314715
24.32688178,58.50110942,37.58381886
24.16104088,57.64649358,36.95174720
23.98526144,56.79246323,36.31650325
23.80365066,55.93828472,35.67845795
23.61265364,55.08454312,35.03729384
23.41558636,54.23062694,34.39328915
23.20944160,53.37703214,33.74618762
22.99721245,52.52319069,33.09621965
22.77598514,51.66958720,32.44314956
22.54886910,50.81561942,31.78719509
22.31261830,49.96183718,31.12811013
22.07086972,49.10752745,30.46612541
21.81964699,48.25338053,29.80096271
21.56349854,47.39849748,29.13288195
21.29734639,46.54378264,28.46156059
21.02700789,45.68807765,27.78729440
20.74595817,44.83257266,27.10971363
20.46085552,43.97592612,26.42911386
20.16568744,43.11923992,25.74518442
19.86562078,42.26143879,25.05810664
19.55669924,41.40322961,24.36768392
19.24166817,40.54399515,23.67396928
18.91911457,39.68393781,22.97686632
18.58910062,38.82296399,22.27632776
18.25300571,37.96070564,21.57232298
17.90796944,37.09765579,20.86474186
17.55839068,36.23281233,20.15357520
