41.55300341,24.28005873,107.75609581
42.02657883,24.56954557,110.12072133
42.48712252,24.84966599,112.50765323
42.93339105,25.12137937,114.91603027
43.36395011,25.38595242,117.34465314
43.77714491,25.64502652,119.79191631
44.17106609,25.90069604,122.25572886
44.54351073,26.15559820,124.73342322
44.89105818,26.40928927,127.23010831
45.21104950,26.66796293,129.73675508
45.50023564,26.93769677,132.24576172
45.75278065,27.21912233,134.76331981
45.96482934,27.52358684,137.27276487
46.12887183,27.85585934,139.77447943
46.23910597,28.22959458,142.25010156
46.28426737,28.65214082,144.69903228
46.25596876,29.14151253,147.09689957
46.14223556,29.71391402,149.42543586
45.92974636,30.38791649,151.66110304
45.60469872,31.18359568,153.77433630
45.15415929,32.12032716,155.73047437
44.56800633,33.21340437,157.49244466
43.84102504,34.47009724,159.02541622
42.97520814,35.88637487,160.30210889
41.98252537,37.44504646,161.30781260
40.88011224,39.11890861,162.04489817
39.69175612,40.87425080,162.53042490
38.43802598,42.67906683,162.79173737
37.13890324,44.50497947,162.86053301
35.81138592,46.32945721,162.76878332
34.46902585,48.13605101,162.54592638
33.12211733,49.91366380,162.21748123
31.77823071,51.65543633,161.80470525
30.44340462,53.35738889,161.32519589
29.12852026,55.01513525,160.79710161
27.83082524,56.63119576,160.22810676
26.55668390,58.20493622,159.62947981
25.31207738,59.73654907,159.01080293
24.09625708,61.22906893,158.37582525
22.91672651,62.68275344,157.73259438
21.77517889,64.10010107,157.08424053
20.67222952,65.48392478,156.43221606
19.62076828,66.83334813,155.78557668
18.61679454,68.15270340,155.14110779
17.66550921,69.44346171,154.50126721
16.77594369,70.70613203,153.87061469
15.95176847,71.94270096,153.24959203
15.19597321,73.15520879,152.63783732
14.51401899,74.34496227,152.03648154
13.91113563,75.51321469,151.44643913
13.39231855,76.66111944,150.86857759
12.96388724,77.78933845,150.30504054
12.62620779,78.89960656,149.75423018
12.38150054,79.99293030,149.21649620
12.23074135,81.07026282,148.69209337
12.17356308,82.13250584,148.18119592
12.20824021,83.18051173,147.68391004
12.33176104,84.21508590,147.20028446
12.53997883,85.23698916,146.73031951
12.82782261,86.24694023,146.27397493
13.18954167,87.24561814,145.83117643
13.61895725,88.23366460,145.40182135
14.10969851,89.21168639,144.98578340
14.65540668,90.18025746,144.58291670
15.24989870,91.13992116,144.19305921
15.88728813,92.09119216,143.81603559
16.56206621,93.03455840,143.45165959
17.26914856,93.97048287,143.09973608
18.00389441,94.89940525,142.76006265
18.76249301,95.82160724,142.43312892
19.54090848,96.73756478,142.11835373
20.33558657,97.64772031,141.81519814
21.14353040,98.55243605,141.52343384
21.96208144,99.45205759,141.24283046
22.78888585,100.34691494,140.97315603
23.62186202,101.23732365,140.71417710
24.45917005,102.12358570,140.46565892
25.29937495,103.00589768,140.22790818
