253.54487182,237.23358781,176.22971007
253.41988581,235.82572890,174.84000787
253.28934235,234.42134057,173.45887684
253.16201726,233.01689102,172.08239980
253.03491139,231.61349595,170.71204986
252.90501053,230.21231642,169.34927449
252.78055004,228.80992994,167.99044107
252.64956110,227.41117634,166.64099691
252.52521350,226.01055292,165.29511791
252.39563887,224.61292668,163.95814359
252.26786558,223.21529939,162.62700466
252.13892031,221.81885996,161.30305518
252.00749843,220.42411846,159.98688924
251.87841659,219.02893473,158.67645344
251.74314737,217.63696564,157.37543448
251.61318905,216.24311203,156.07894060
251.47505256,214.85328058,154.79270974
251.34235696,213.46134916,153.51101589
251.20229658,212.07301477,152.23922475
251.06510118,210.68359496,150.97309406
250.92246539,209.29683218,149.71604772
250.78066413,207.90978652,148.46552502
250.63483541,206.52466718,147.22349717
250.48834684,205.13984730,145.98861380
250.33874026,203.75643964,144.76185593
250.18750360,202.37368644,143.54264011
250.03356447,200.99205490,142.33139036
249.87753499,199.61119923,141.12787703
249.71873574,198.23140466,139.93236852
249.55787968,196.85226840,138.74460836
249.39371636,195.47436869,137.56507685
249.22800572,194.09676624,136.39314451
249.05799417,192.72081730,135.22983515
248.88740144,191.34455732,134.07383664
248.71107354,189.97061426,132.92700988
248.53556659,188.59550160,131.78708913
248.35246659,187.22362009,130.65702571
248.17200375,185.84945799,129.53337023
247.98332926,184.47879837,128.41983330
247.79621036,183.10628806,127.31322118
247.60275897,181.73618848,126.21618389
247.40767132,180.36585991,125.12726361
247.20935356,178.99612684,124.04704852
247.00585245,177.62805222,122.97620558
246.80255424,176.25849905,121.91319365
246.59196093,174.89172738,120.86033593
246.38177410,173.52320780,119.81547945
246.16622936,172.15624676,118.78039301
245.94639347,170.79017699,117.75486255
245.72570119,169.42286684,116.73809276
245.49826586,168.05781636,115.73176172
245.26968524,166.69155309,114.73455588
245.03697927,165.32583180,113.74738383
244.79785173,163.96204816,112.77091018
244.55917616,162.59579660,111.80371059
244.31454533,161.23106283,110.84741625
244.06404078,159.86776773,109.90212753
243.81354007,158.50200656,108.96684571
243.55688533,157.13772979,108.04299831
243.29423894,155.77480122,107.13069388
243.03098128,154.40952472,106.22922550
242.76199913,153.04526795,105.33968933
242.48711798,151.68211016,104.46228872
242.20920497,150.31799272,103.59685490
241.92737341,148.95343703,102.74378909
241.63964452,147.58977516,101.90356656
241.34610337,146.22689740,101.07639868
241.04996382,144.86238334,100.26230631
240.74853911,143.49809828,99.46182008
240.44116870,142.13446772,98.67525175
240.12788470,140.77140872,97.90287232
239.80997902,139.40786071,97.14497054
239.48758780,138.04361504,96.40192407
239.15900475,136.67991155,95.67407180
238.82420402,135.31670460,94.96173915
238.48314315,133.95395932,94.26526607
238.13576262,132.59165251,93.58500631
237.78328009,131.22869520,92.92149099
237.42448487,129.86598997,92.27502520
237.05885536,128.50389727,91.64594443
236.68627049,127.14244878,91.03463667
236.30659168,125.78169213,90.44149767
235.91966282,124.42169176,89.86692923
235.52531047,123.06252985,89.31133723
235.12334409,121.70430709,88.77512958
234.71355649,120.34714348,88.25871383
234.29572433,118.99117899,87.76249469
233.86960886,117.63657409,87.28687124
233.43495680,116.28351026,86.83223406
232.99150135,114.93219027,86.39896215
232.53896338,113.58283838,85.98741971
232.07705282,112.23570034,85.59795281
