254.63696407,245.64061814,244.23632343
253.34041979,244.65657842,242.68307141
252.02714341,243.68521449,241.12382624
250.69179332,242.72755560,239.56893781
249.33353614,241.78303212,238.02630619
247.95870266,240.84812725,236.50409159
246.57413311,239.91993013,235.00278034
245.18419871,238.99707255,233.51779445
243.79354168,238.07782661,232.04711348
242.40390676,237.16177497,230.58748779
241.01487571,236.24941308,229.13529214
239.62667153,235.34071526,227.68945565
238.23926853,234.43569065,226.24955085
236.85187468,233.53469854,224.81471102
235.46322101,232.63831305,223.38378214
234.07381609,231.74616311,221.95793146
232.68324081,230.85836239,220.53718835
231.29056856,229.97528168,219.12099583
229.89548623,229.09697293,217.70952552
228.49831740,228.22316953,216.30362735
227.09883357,227.35389063,214.90347051
225.69632450,226.48939477,213.50869228
224.29056582,225.62969548,212.11945890
222.88196671,224.77449882,210.73655590
221.47037992,223.92378891,209.36015203
220.05564986,223.07755430,207.99039517
218.63671025,222.23621461,206.62658468
217.21441441,221.39927342,205.26982844
215.78864578,220.56670133,203.92028261
214.35929146,219.73846707,202.57810106
212.92624128,218.91453771,201.24343582
211.48861460,218.09522887,199.91582175
210.04702613,217.28017182,198.59602184
208.60144800,216.46929473,197.28424580
207.15177689,215.66255954,195.98064005
205.69791002,214.85992719,194.68535064
204.23974505,214.06135758,193.39852343
202.77673880,213.26699876,192.12001544
201.30902665,212.47670253,190.85015277
199.83674155,211.69032451,189.58923830
198.35978258,210.90782051,188.33741659
196.87804880,210.12914530,187.09483259
195.39143923,209.35425259,185.86163165
193.89985281,208.58309495,184.63795954
192.40318846,207.81562381,183.42396244
190.90134503,207.05178944,182.21978696
189.39408488,206.29159457,181.02551724
187.88123930,205.53501169,179.84127921
186.36294694,204.78189243,178.66733334
184.83910693,204.03218230,177.50382519
183.30961838,203.28582544,176.35090040
181.77438030,202.54276469,175.20870469
180.23329169,201.80294149,174.07738373
178.68625148,201.06629586,172.95708307
177.13315858,200.33276639,171.84794799
175.57391185,199.60229022,170.75012348
174.00841013,198.87480296,169.66375405
172.43655222,198.15023871,168.58898367
170.85823688,197.42853000,167.52595564
169.27336285,196.70960778,166.47481251
167.68182886,195.99340135,165.43569592
166.08353360,195.27983839,164.40874649
164.47837579,194.56884486,163.39410374
162.86625415,193.86034501,162.39190595
161.24706744,193.15426130,161.40229005
159.62071448,192.45051442,160.42539148
157.98680480,191.74911444,159.46131564
156.34537576,191.04993180,158.51021978
154.69643609,190.35284603,157.57224845
153.03988518,189.65776968,156.64753163
151.37562280,188.96461321,155.73619721
149.70354924,188.27328498,154.83837079
148.02356541,187.58369116,153.95417559
146.33557304,186.89573567,153.08373231
144.63935868,186.20935304,152.22716154
142.93427437,185.52459523,151.38460357
141.22085007,184.84117883,150.55616697
139.49899277,184.15899745,149.74196203
137.76861152,183.47794205,148.94209561
136.02961781,182.79790080,148.15667093
134.28128317,182.11892549,147.38585480
132.52376156,181.44083032,146.62973986
130.75733837,180.76339831,145.88838475
128.98194011,180.08650494,145.16187663
127.19717595,179.41010050,144.45034811
125.40240240,178.73418798,143.75398617
123.59842765,178.05841927,143.07273833
121.78520517,177.38265518,142.40666992
119.96192846,176.70692587,141.75599753
118.12871518,176.03104255,141.12076828
116.28613900,175.35471864,140.50091209
114.43375484,174.67789253,139.89657099
112.57095716,174.00052704,139.30794247
110.69881248,173.32223315,138.73480521
108.81681272,172.64295259,138.17731790
106.92454824,171.96259757,137.63563033
105.02313928,171.28078114,137.10945257
103.11163423,170.59751902,136.59908241
101.19067820,169.91251958,136.10434911
99.26080321,169.22552123,135.62509188
97.32101935,168.53653155,135.16164917
95.37305190,167.84508494,134.71345070
93.41589138,167.15118945,134.28085146
91.45087767,166.45446230,133.86338098
89.47787393,165.75476924,133.46109175
87.49757239,165.05184841,133.07372983
85.51056658,164.34546272,132.70107086
83.51729664,163.63540483,132.34295285
81.51876811,162.92139744,131.99897993
79.51549633,162.20324231,131.66896242
77.50865796,161.48066590,131.35242772
75.49908227,160.75345469,131.04905858
73.48796917,160.02136486,130.75837670
71.47659553,159.28416287,130.47987200
69.46613925,158.54164488,130.21309577
67.45834493,157.79356872,129.95732772
65.45442504,157.03976894,129.71213896
63.45648077,156.28001890,129.47665083
61.46596832,155.51417761,129.25035873
59.48510315,154.74206530,129.03236217
57.51580327,153.96355635,128.82196116
55.56029280,153.17853103,128.61831155
53.62080379,152.38689950,128.42060667
51.69979967,151.58858877,128.22793345
49.79957822,150.78356446,128.03955515
47.92302666,149.97179626,127.85435599
46.07240629,149.15330795,127.67178023
44.25088397,148.32812344,127.49059853
42.46089159,147.49631179,127.31031711
40.70565094,146.65795653,127.12978446
38.98789605,145.81316653,126.94846605
37.31086756,144.96207791,126.76535119
35.67754806,144.10483650,126.57991912
34.09125872,143.24162356,126.39123889
32.55515468,142.37260863,126.19895524
31.07265761,141.49802248,126.00204258
29.64710974,140.61802529,125.80056671
28.28183885,139.73292475,125.59311732
26.98050114,138.84284262,125.38026676
25.74610375,137.94812514,125.16063262
24.58229930,137.04892954,124.93451286
23.49240059,136.14548919,124.70157841
22.47853127,135.23815766,124.46083685
21.54452408,134.32702300,124.21297960
20.69215961,133.41238929,123.95737758
19.92243937,132.49456302,123.69350662
19.23799814,131.57362943,123.42195660
18.63941387,130.64981498,123.14255825
18.12379877,129.72355682,122.85427987
